,0
8b2497e6-6748-08ed-8c86-6dff53269d76,1
0dcf56e4-19ea-0247-9cc3-29c0dc7045e4,1
2dc3929b-efbe-5d15-ba95-176c09182545,0
317b2a46-8680-9146-0747-44a89c13d384,1
6de20aa4-84c6-2f48-42ea-df3d403ccc2d,1
ce52c9d3-b3bc-2030-f0db-8c2c990a3dd2,1
10a3727e-9db6-ad2e-a8fc-50abb635af2a,1
1ca4a226-8235-de57-1608-6f3e6f8e3bb8,1
b7704ef4-fcdd-faed-09f2-25397ef0f3b4,0
1239d6cb-3765-a1d9-81e1-6d2bbb361bf1,1
1cc076ab-98bc-8c55-2995-ad4c1071db60,0
7e55836c-d752-b38c-c6e3-aa3c7abeb87a,0
1d95f15f-9171-b315-063b-54d249e08731,1
ac148ef3-1ac7-922a-c298-7e5f64b79c5e,1
e0696e71-b8b0-dc28-52a7-ee80bb1625f9,0
cb5876fb-1089-99f1-0cc2-4ec702d8b6fa,0
bdd0920c-617a-79d7-3b96-1ff6b1d3fa68,1
cf3aa764-117a-2db4-5493-b7f4fe751e50,0
b03715a8-9d19-a3f0-2dbb-9e53296da145,1
e7aae810-5e7a-3dc3-5b31-117df4aeaabb,1
cd7a117c-7c89-874d-a857-b98553a7f909,1
a865f016-dfda-e55f-7fd2-4502d8c484d0,1
21e6087f-f0a6-5dcc-e9d3-d3b002ae849b,1
74ed3429-67c8-0985-5e0c-1e1d7037f235,1
55807b90-e3cc-4477-4bf8-ab11faedc5d4,0
c0ede398-1129-73b4-dbe2-c7ee6090d716,0
a0bdfa4d-fe16-7b59-fbb7-6193cbcfdca4,1
299adb8e-b8bf-0a89-8969-8dac04bce9ce,1
3df7ba1e-3b27-e564-89a0-39479226a432,1
f5eb3374-dfef-443d-7466-85f95c3bc13e,0
eb095578-d75c-d3dc-d4ef-4478e081297d,1
a6f5a02c-2855-6b45-9f49-f8561c11ac88,1
cc6395f1-ffa7-1ee7-d5e9-fc3deca35f6a,0
9e574664-3b76-461e-4a40-f224d19603db,0
109d26eb-4ae8-2fc1-3b02-673ec48f3223,1
cbe1254a-4334-a699-a22b-fdb1536f4fca,1
86d5671e-a1f3-6243-bf40-67ceccf4b16f,1
6c866d1d-fc44-3613-0320-7c1b80f1752d,1
38e2d1f2-80ab-0467-2205-23778a542e6e,1
29d26925-4e89-4427-ab85-a84a11087347,0
76c101c8-e993-bc1b-6044-4c490d36abb7,1
a86a8a11-00d6-e2cd-9523-bd65b3794faa,1
f2925c84-3674-73a3-dc53-ed076cdabb4a,0
3b4e12d5-936c-4077-e14d-b3f517fdbbcf,0
566d676b-fac8-cdf7-f391-22b303914241,1
e8e7432c-38f3-fed5-8afb-660906efbfc2,0
c342f5f9-ce48-54f0-6365-29992f71ac93,0
eec75c3b-009b-0975-6a92-9d4a2a4727a2,1
5f40dd9a-0cd4-f8b6-00be-8a4161d95224,1
5b2b89a4-4089-6f85-9c73-cd1b3d65ea35,1
505ebc7c-b5f6-38f6-2e88-86bd52ac866d,1
e5dfcdc1-2f12-24eb-2d1d-05a80381e2e5,1
9df5a772-a2a3-01a1-9237-81ddba79c94c,1
5f3caceb-14d2-94fe-09cc-e298451dc41b,0
0a923109-4ed4-f910-ebae-aeb7292bc45c,0
fab00bdb-989e-30f1-f02a-5325fdcc8171,0
797ad7c4-f46d-1351-7286-a73bf0d6e6d6,1
390a2c7c-21b7-4bf6-a4a5-b5ebe046e596,1
2f1e76cf-93ac-eff8-628f-43d826ff48b8,1
0929b9a1-26bc-a9f4-3c98-26945745a9b6,1
b8402ed9-b036-6db9-4f45-299ac2bb846d,1
cefb77b5-c174-9a58-b8aa-f4cb9b4beaf2,1
7a721dda-1bc3-604f-b83c-5e90c1e5f7ca,1
ba2d7690-5ca3-d503-4374-c28f87d7f434,1
1a605517-91fc-2fa4-20b5-9f5bc7cb78a8,1
b62f32ca-95e3-3e6b-d96b-f608695c2e07,1
d64b00f6-51a9-8201-765f-dca3c71ee875,1
3dd954a8-6849-c188-f70e-61edfdd9d1a8,0
3c7c1ca3-e329-afa8-70fe-cf897ee09e3a,1
e6b96e5d-3cd7-0a1e-56bf-ae7be7063a83,1
0a552213-b493-1bc5-1f77-112e94a2d089,0
4fea6f7b-00b6-0d69-05af-b4306572a55a,1
cf86e500-b07a-977c-3317-194b7fe9f94e,0
5f31e78a-8fbe-2b36-9a7f-559c3f802b8b,1
2a4274fd-86f2-7bfb-0aed-e3d85657f7a6,1
90150547-8c10-cc34-b618-762f11608663,1
0570e83b-8811-a498-3cba-33015f88784d,1
4b089d53-6d41-e94b-d0c4-4ee2f7255904,1
10d1d194-1dbe-98ed-1aae-ef71d8303668,0
795fcdf7-c6d3-9a7d-0df9-5fb778ac70b4,0
bfe671b1-eb07-ddbd-96a9-b9a2f44f128a,1
5ca94498-f62d-2683-d9d0-185413a9e5cd,1
828f5a17-577f-016b-7a3e-94ecb8cadb0a,0
dd962fb1-0805-7218-1ffc-0b55f5ccac88,0
7b08709c-1696-b2c0-4d91-2831e37bc3d5,0
0142829d-8386-c542-ffc5-fac1f2c060ad,1
9fdee358-4449-816b-3e39-cea98769f508,0
bcb3b4e3-ef7d-23fe-7c4e-2083e2180b8c,1
025deb0c-d3d6-b872-251c-1db45ed0a3eb,1
675d8589-d58f-9bd4-97bf-d4d94fae783e,1
7a64e15a-6597-96ee-9e0d-1cadda3fc969,1
47baa0e6-43d7-d8ba-c22d-370282de7d59,1
8b478813-811d-7dc3-2f7f-eee9dc71c617,0
b684da76-71aa-eaef-6588-8e3fc17ff3b1,0
1c478734-e1f9-9576-cdb9-e865513b1a24,0
29fec36b-4479-31fd-9e02-86577ecd4fd4,1
61c2d091-9217-2b73-c35e-2ec60079b99c,1
6cd719fc-9070-417e-b01e-acb88e147720,1
22a0ce24-d19d-8d51-6e06-011007308145,1
e66e37cd-b453-080b-cc58-a607d56c8a63,1
c5f50df8-a690-27aa-4dba-227474eb669a,0
fdfcc101-9482-7a7c-29ff-636d331c282c,0
ca358896-c96c-25c3-72de-c4c6ef796963,0
c4cd4b55-583d-4eb4-898c-7580b635c72a,0
3fd6f2e7-08d2-54ab-1ba3-727c13c13f6a,0
9b6be4ab-3e2f-7e01-4161-03a448532463,1
b474bcde-ebaa-adad-76dd-7e93d80e7f8c,1
dc006ee0-b50f-ecba-cded-a212f23a9f05,1
f7a88428-7a53-5510-cdd4-ffc51fca6d4b,1
14ae72f1-9012-ba8e-4adc-86bd9f6cc8a8,0
9a15c9c4-7bf4-629f-c835-4b26cab8ad62,0
968299c5-326a-7343-fe54-af8fb98e43f9,0
998d9136-ab4d-d3ac-4ea8-7e54ebb9c229,1
5fd0997d-94c8-3074-49f6-a943a56cb782,1
5589aa2f-9316-6bde-4d93-c951cfb3c0b5,1
86b1d881-c3d0-8a75-81c2-c76a0407a798,0
6b37262d-c1ad-0562-450c-01e7749177a4,1
e8552eb1-a21d-5862-da02-e009ce4177fe,0
a785521a-2243-fa37-8343-6e7fb21393a7,0
2b6bc260-1020-4b94-e77e-df6f68f02305,0
00f023e7-f0ef-f664-6f08-91b97392e446,1
b3d2ee84-8b9e-419a-62d4-1b098afaf6b3,1
7b5a7307-a498-b9d2-1ef1-0229844a0e9d,1
b7aa945d-a066-9b71-00d9-52af34c07c33,1
208d104b-66b9-fee5-8b40-7ab728ab79f8,1
a32d0ecc-17a2-a771-862c-85b97c98ac8a,0
930a69d1-d193-9516-af36-84692e2573ae,0
2472e8ab-4602-b033-cf26-4060fc1dea48,1
808cb068-6124-b880-d0c6-4cdec872098a,1
3d14772d-70f3-80f3-b50c-1ce15d15b36e,1
a9fe032e-649c-23a2-565b-37d52636170b,1
010a66fe-d1e5-921b-a0f6-ab66f1cf9ca8,1
548b7396-b7d5-c69b-b62e-40f06bd48486,1
f40ee548-a4aa-bb38-7b6e-ce4bb788cc81,0
3157648a-1df3-a1e4-2819-c5c3fd8e9698,0
dc51ca1f-b704-6e91-3ff9-d4aa6db695a4,0
976e63b4-fb06-cbf5-da24-be45a66963ea,0
eaf60772-582a-4410-def2-3abd354e6231,0
276287ec-c100-02a4-7798-ef4123a7fa88,0
9ebfa649-86fc-07c7-9f1e-177fb4d555bd,0
8633baba-8681-2fb7-d0b8-aa8a24f04fe1,0
b5276f0d-2936-58f6-56f4-d5459823aa82,1
25c3c6ae-558f-cd1d-6793-7ff8733a26dc,1
70833378-f1bf-16bb-beb8-b0eb95ab2f37,1
ccb18929-27d4-ad45-7bf0-279588dcc1af,1
5cca73c4-b10a-9f6a-edc6-d06f56cfb3c6,1
3f6ace9d-840e-14ba-40bf-e5cf2908e28c,0
1b9fd06f-61f5-17ca-0639-e80146e3a9b1,0
378985d2-6d4c-45e3-d69f-d014186a8e95,0
e4fe60a3-02a5-ee0d-8d1a-a51f7b9fda78,0
ee210a39-2b1d-f162-a2d9-944d3470b437,1
411db492-ed92-30ff-7ed5-240a136c9d41,1
74c3c779-8af4-2697-0f99-abf6dbdd86d8,1
752955f5-13bb-40db-c256-259b47a4d266,1
a1b23847-03ee-1d00-61f5-be55a3b211a0,1
9db70ffd-20dc-2ff9-282d-125823131bd0,0
8a40163b-37b7-cba8-71dc-6318654d4475,1
d5a3fada-d386-6e91-42f5-d76f7c05ff2d,0
24592c77-eda0-a37d-aece-8b8b4b356c6c,0
0690d947-8465-46ff-d526-08c26e005fe0,1
53cc09e3-7e09-9932-3b18-d1fbc4125d4c,1
56a0d03a-f0c9-1cd7-5b03-d7190e31be1a,1
afeab415-0388-6862-5e4e-9230b9385b1e,1
b757080b-0c88-8d2a-1636-b1f1fd439731,1
8d49b0ce-cdcf-09ed-5432-d0904a6f601e,0
e8f41d48-894d-93d1-2835-504580c5b497,0
bc6fc3a9-4c95-485e-803d-ae0efaf48bfb,0
2b546195-cbab-1963-61e0-88536f0f3aa6,0
6a54d9aa-51b8-0612-594b-afff9b29ab0b,1
42300b03-2f4b-8687-eeae-ba70c1f59a4b,1
c4e04d24-1c99-a850-403a-8e2d1826fa4d,1
8d757cd6-7483-71f6-89a8-8cb1c4c16b46,1
71de891c-5f34-152c-27a4-4b12fbde1dc0,1
8b3ddb96-3b4a-f3a9-ee63-d1b44cc5d464,1
a4d142bc-1999-8660-6114-87827ee52896,1
46af06c6-b172-c979-315c-c50051e3e6e6,0
8da4a71b-7e28-951c-8a0e-a1a190577b5b,1
5c02ede7-4f71-f54d-eae1-bf0a28590195,0
aa293181-33fd-40ef-395e-a4f922ba37f5,0
911761de-ed5a-adf2-a0c3-b7f733652017,0
0d0a2c00-6bcc-1ab4-f24f-164c6da9e401,1
7e8ba155-39c9-463a-cd86-521e27c075bb,1
30d45f06-d940-42ce-187a-6c9467480458,1
e09b8eef-c3e1-83d5-0f32-25b131cf5815,1
57f2eb62-68f3-498a-f37e-a3fdd9ff4e21,1
5a2ac63f-301b-93b6-9f11-979678b79b28,0
69580026-6a9a-a9ae-de0c-b07d47668e93,0
8edca012-a28d-309d-0dba-892cdac36046,0
d882ad6a-2e38-68cf-32d3-211d7359647a,0
18b4cd6e-d938-2836-ece4-ccde6e99204f,1
4ea67efb-f024-08a3-46a1-078e5b752bc4,1
de6aeb11-1a79-30a8-95d0-2929525eafa1,1
18017fd0-7233-c36e-1f10-7d207615c0a5,1
48b33116-75c9-f62a-79f6-ee84f68841a8,1
cff4f321-5a5a-1af0-452d-aab3acf9697e,1
83dae499-21dc-2033-8004-9c25c1a5e3d6,0
972e47d4-bddd-66e0-e53f-fdab4a5d225e,0
5540a960-575d-9fef-782b-8f5da7896b74,0
d1a54865-cc6b-7f94-fbdc-47331cf2eb34,0
1653428e-ba0e-d3eb-cf4f-eca9ba787562,1
3182c818-747b-083f-ed4b-ce56d8c8169e,1
1da8e1ab-4641-d5f5-0827-d4a5e2f02dcd,0
a974e717-9cbf-f968-3138-85982bdd70bf,0
529cda87-c431-6c88-2b96-fb1f515c5bbb,1
5caf5fdb-b757-a196-903a-f6d60423f6d9,0
79871129-1a61-e84c-e5e2-5e6e1910c49e,0
d06737df-1dec-a4b1-3ff5-e78d95e81cf4,0
da273446-864a-844f-c592-c091fe5cde73,0
bea8892e-5145-429f-238b-ef9864f2a086,1
30da076b-1562-5507-0439-d2cada7dc000,1
9dcca79a-a798-a0c0-66c8-70b3d1697be0,1
76b776a1-6a8c-9c9e-c8ec-76a133e37a71,1
3c68baad-3d4f-f260-31a1-675c19d36b0f,1
3acc0e8c-750e-28f3-4f3f-417fd0b04d2b,1
7297191c-0d1f-27a8-899b-de89a7a36e7d,0
ed045173-a251-eb7e-94be-cdd8e5dadd80,0
f66e31de-ccbc-3d22-d8da-b1dddbe76f63,0
1de2289c-0223-8669-92b4-6941b05516c7,0
e268697c-1ba2-37c0-8b41-06806f779dde,1
38a7d572-9e02-7c87-ac80-de0b359dbc0b,0
023686ca-534b-4fcd-0015-3cecbd4100cb,1
7c71b971-8fcf-8d50-035e-eae135af278f,1
c790a816-c466-1017-40a9-2bcd7060f84e,0
c2c29440-c187-40f1-e1b0-b887ad78ff1b,0
2c910e54-4e7f-180b-1dc8-8b6aa0331973,0
62d9f283-0786-c5a2-4da2-cc88bfe6170d,0
7f7a8357-bac4-2385-3a9e-bac40c7977a6,1
880bf405-3cfe-73bb-f01d-e9e4d2607607,1
64ee3667-fb4d-0bc9-b7b2-3c86045cd369,1
733bb185-2e48-e71f-daac-e62fc8944021,1
420e0293-5374-b351-cce9-a68fded0e38a,1
c11fa216-8a7a-f8fd-8a89-5cf7c8bf1200,0
3fdfc86d-87cd-4a21-78ff-515215959dff,0
78cb60ee-c681-d73f-67a5-2e38f68dcc82,0
9e67854d-1fcd-04c2-ac9e-4f7ee3c215b7,1
56a86ffa-9a52-9617-44b4-6221bf7fae49,1
5ac10064-448e-43d9-cbc2-4767ae9207f9,1
0b459263-3813-70c6-504f-b9eb61ee16fc,1
0f06ff77-bbbe-f09d-54b6-57eeab5f619b,1
3fe74a5a-c26b-dd21-abf4-383156db689b,0
18267758-a3af-83b3-48ce-8668706e9f9a,0
eb864f9c-5c36-bfea-493b-9ce2718c9fd4,1
07ed2666-e3a4-4ea9-46ed-b7b58d947fe8,1
5a664153-1ea0-36d7-24bd-b336dc97fc2a,1
39780227-51a5-1bbc-f042-e0061fbdf54f,1
87e7ac64-e3d7-7bc7-1f33-d44f01bc3260,0
bcd1d0b9-9e28-1a1e-f1c0-6715e44388d2,0
c8fb77ee-fccf-1beb-e790-d9acaae53f97,0
b83ea5eb-e6a1-7734-7329-245b9186c204,0
79685f33-5127-109a-c7d5-5369a5a07b18,1
1367527a-6948-f790-de47-511d8ffeb698,1
9ece2149-b126-16a3-2c5c-5687499eb37a,1
bb81e6de-d8f6-59a3-2a18-7a7caa63f565,1
a4c09311-e31a-4cc1-e186-ea83fcace60a,1
9ff76f9c-aece-f212-4ecc-01571314382b,1
4fe85c47-e183-f02b-49d7-47653a62599e,0
79a2ef85-7c6b-bf42-f4e0-d120bec55551,0
09d1ef42-bfa8-30e3-bd93-7a257bcf3774,0
0202077f-fdf0-8d61-1aef-6610d6bf27fe,1
b9825e94-77f5-c862-9bf1-c879dae0ad25,1
17405e95-97a9-6d8e-e0fe-159a40e1a751,1
ca81fff7-1d44-4151-02a3-8fd7dfa3223e,1
e59783b5-e97b-c525-347c-d69ba9994d4f,1
26dcca97-ede1-2ad6-d081-38779fe8c837,0
9d5b51cb-d596-5cec-b359-5e37f6471a1c,0
ea0e0951-2d45-fc4b-b11e-7b10e9ad9579,0
c2eaed79-0347-0e40-6ed5-dd148ea58c91,0
267d9498-2798-87c5-e4f2-756028789f41,1
15df90b0-4af1-3a7c-babc-6c4b4ff1f798,1
8d0d10bf-8ca4-6570-6397-a12af9e58459,0
1140c4fa-40b4-fc4e-1697-08168d0b20e4,1
4dae3ab9-6ead-2d5e-8410-01e24b59f3c1,1
c71e616c-5abe-a48b-3379-1a30f664f227,1
9d0b44f4-113a-96aa-0a35-9b966a95279d,1
a6aa0f92-02ab-0cc2-7395-c753c585528c,1
cd6040f5-5600-2b15-ab0c-9eee9c6b5fde,0
42491d93-9b79-22db-605d-6452aba765e6,0
8bfc8f86-c4be-1b4b-c1d8-dda6f9a49b94,0
e14f7b32-510f-1c7b-262a-b402c9b7b45a,0
59b2bcfc-e375-03c2-8960-7d0621e626b0,1
3878fa60-1b50-8fef-c1c0-c65076e782b3,1
bb2abab2-6cca-1ccd-35af-d4b7aecec071,1
ea7a2f19-2cae-25c3-4a16-8684be49a95b,1
2bd6a5fe-d46e-baa5-0812-af55fbc592c4,1
5a511979-e260-dd36-29f1-4c0f520df2c4,0
c9f8bf10-415f-3c1a-5559-7751fe2ed74f,0
3f1e8bf9-6e6c-b255-c5b9-a5a49e4039be,0
0c3fdb2e-3d9e-8cbe-3d56-eb95e7d66da4,1
6e95b1fb-4d63-90ee-5308-8b185b4d4e30,1
f874b2e3-d4e7-1c67-a368-6fe7bf41a36d,1
3c1f75e9-734b-fafb-8357-390a4029a0da,1
2d9b0ad9-7d47-10fa-e328-faecf99af052,1
da7a6ea2-de40-2ad0-0ba9-f31c1e32a558,0
16b21aad-72d0-3996-042c-931f74a8c924,0
2285be45-a2ac-390c-4581-911f0a6bfd5e,0
0dffd282-c5e8-8759-6ee7-6bbdcc1f3276,0
719e1642-efc0-c228-e035-05743c450a6b,0
a52b9887-d7e1-30e8-dd1d-a512fe95a1f7,1
dafe5734-0f70-eed2-f215-95704ac04d68,1
d8b4dcf7-be8d-d1a6-811f-4329270420c8,1
70e460ad-7293-6d71-db55-dd884bf17e7b,1
e3d2ad1e-bf04-4a35-a940-cb0e771b6069,1
70805bf8-a34f-c831-0161-2a0be4278d05,1
ee178a4c-c0fe-cd75-0b5b-6bfb922091e2,1
0ba2bd5f-d655-f9b7-b4b7-1b2308e9ddb3,1
a5c83e55-c93d-0647-ee46-9cbf50938d0e,0
9b46e0b2-1cdf-95b0-295b-be4032a363ce,1
9bc67853-92a4-a971-cb31-003b6db31ebd,1
27fcc78a-3d2e-bd35-44d7-11ef3d4163e8,0
1c1759f0-b7d2-0b12-f624-4d7ba97861f9,0
0f46f94f-2c41-0704-1aca-10808df55f18,0
868a9e9f-6d3e-9785-39f5-4821c3ce0cfa,0
3a628ef6-6fbf-8986-56cf-22b49c765648,1
9fde5f9f-0b3f-5ccd-20e7-830eb395cc49,1
44447df3-ed00-5684-d610-84e33d78e23b,1
4dbd4445-2256-9aee-f1f8-8e0568e0a5de,1
e4b77402-64e1-e2c9-783c-8d179d299839,0
e7d4cf2c-f96f-f78a-4e28-551b450e2849,0
3bc7e9e1-23ef-aae2-dfca-79f5382727ab,0
ff1080b8-43b7-5724-09b3-476b4796fe07,1
6b88e2c6-2779-3d46-b32c-e9fb39ab2068,1
a7c9f84b-490f-ca98-991e-82b358292237,1
9fb505dd-3161-4cc3-572e-1f023313cb82,0
e26c1137-18e0-95a7-09f9-ab8fb47374df,1
4109fe6f-2ad2-0c83-08c0-f140428e9ca6,0
dfaf00d1-e06c-62b1-41c4-6c14b55c300e,1
17f26f8b-995a-aca1-b113-a9bedd1a64f2,0
a4743019-fd9d-a50d-7167-49165d4c5a5d,0
700e0539-a62f-f204-de01-793a2915fff0,1
d18e38f0-82d5-d02b-e57a-1ed42a563c63,1
08cfed79-7bab-c7e9-08ff-aa46a2d6e88f,1
2c149b7c-655f-5b3d-745b-d8b1f2294d31,0
e5f590b3-ee0b-9c42-a0ea-190aa3056060,1
8bf0f026-d3fd-64ca-2475-2081b0c4b7b5,0
7e99bac7-177f-8b66-3a53-3e8b7d9250fb,0
8e1fa481-d649-1399-f686-6c3e5cdac47e,0
ba0eb25d-967a-f3d6-b8f3-646959afb843,0
c30653be-4176-638d-8b76-7f3c810e96d3,1
150b42ac-c88a-d963-f876-13fb7824d80d,0
30be26f3-d24e-00fa-c4d8-446c128e8ceb,1
e2e277ac-246d-f0e3-07a3-97e403ba88cd,1
9619d080-4fda-6f8a-3cd3-61e169d4e7f6,0
f3e07882-4104-5544-a6a7-cd98c684816b,0
45a3cad5-06df-35a6-058a-6ff3fa2ca6f3,1
48319ead-c98b-b67a-dd0b-061be62aa470,0
30a2a860-1b40-1848-eb9b-07fb68547648,1
b44e8740-c152-6f82-d06e-8558fbfc8529,0
5ce450dc-e627-c7a0-8948-5c23a90cfafb,1
d82856f0-3fe7-ea14-e319-fe1c9c34183a,1
70bec75b-55e9-8bc7-e821-98c30eea8017,1
eb674133-1242-8c53-ea02-0ffb8108d1b4,0
e921af5a-800f-a7c9-47c9-3a764bed8293,1
69c7d58a-e26e-c908-7182-1dbe0a37a68a,1
4b0807b6-babe-169b-aad4-f0a2207c5b59,0
c2f32bc7-0b54-1937-e1b5-215e21e8f58d,0
67d73427-98e8-901c-3554-2c3e23e11a8a,0
3f72c1b1-b23e-a88e-497f-5ce3885fc43d,1
6158b940-3acb-94ce-5e3e-1d5cab34ab18,1
be9b6d32-bb6c-26a4-8620-66072df9806f,0
28407c62-2468-c8ad-009d-9e7f3b4ce788,1
8593283d-b214-1d40-0f3b-c40e703d2101,1
06d98a20-dbe5-6f47-ebff-c780325b58eb,0
62e4afa5-49bd-511b-40fc-2481c7613609,0
694a5f19-eeb8-ba58-cf6e-dc5644670b6a,0
f1db4779-235a-e5a5-3ed4-88232253bcc8,0
a981a4ba-d867-b6b5-c1fe-d1cafb6dc77b,1
93f136be-176f-0844-9bfb-6c5a7826c956,0
d1c1404a-fe35-640a-e462-b2fc9813c90f,0
8c520619-d939-cf70-2e69-e92b77668d71,0
43cbc142-4546-994c-12d1-5fb4c4c4824f,0
3791cf17-f665-2a9e-56d9-428f69913a51,0
e5016bcf-414a-0dab-2441-47272289f897,0
fc9de62f-d390-989d-7180-58e54cd030b8,1
6a4cb907-e50b-e836-7958-d0d22d890e61,1
b9ae08bf-5323-05c6-d7a9-40d1e7a79881,1
20c77bc0-3b5a-d308-704e-5599365b6a88,0
96f75ff8-2e2f-9d0d-4810-f223ad3e66c0,0
fa6d6eda-575f-74c7-30c7-e816567b2544,0
767106f3-aa10-edc9-a3ff-38eb4dc7ae07,0
eca8b8e4-b920-3ffd-fe5c-216428f326ee,1
d87de512-0f3c-956f-9a4f-7daa4eeba51d,0
80fe60e0-e481-f14c-af4d-d8ceafe9b3a9,1
14bb7064-0f74-3860-abb7-7cef490e1521,1
e2b7aa23-d666-ace7-f59f-ead646a6b4e7,0
95eb2bbf-44b3-66c5-2c41-2147271bb020,1
739f54db-9687-cf54-94a4-abdc6aa13a9a,0
27df37bc-2f96-3ec9-5162-7fcecb9bbd41,0
b9ed1080-ffe4-08c4-3dc8-b7b27e8a31a3,1
82a5692f-52e1-4b76-bd13-82a1c7f98e33,1
9853f808-3f71-ede3-620e-971b9363e663,1
2b0cf835-ed2d-fd0f-f33d-13b6f0665066,1
6a1deef8-5dbe-7386-689f-ec481a0d2782,0
e55237ca-fc01-720e-6237-d4059a533536,0
c12c051e-0550-d513-9ea3-744c4853716f,0
f8820ccc-e1c5-cce2-3146-8edc5ef5d40d,0
df4b39cb-303d-0427-41fd-860bf58da97a,1
5d898d23-082e-99ee-23ab-9006119c5c57,1
9e5072e2-d101-2274-a90e-a83e5bf81891,0
0f3b2e50-62a9-aa4b-28d5-df4b10dd0dda,1
34bbffa0-2694-c19a-6512-3aa90c409368,1
16aeb569-ec42-2d34-f1de-09212219b29e,0
db2b5dc1-e9b5-cf19-a231-2bf51c4fa7ba,0
68cee5d3-4c82-5248-5c63-9a5efa80b212,1
73529de0-3195-07b0-3fb0-ec28b3180b99,1
962a93c9-66f4-20c8-182a-52d9a8e56bb0,0
878be395-2155-8106-1708-02644ee18a2d,0
bd6a1cb8-828c-2509-cc12-d3aca8f8a7ea,1
d4f7f0fa-12bb-669b-8295-dea7a3173023,1
ee4a1967-4d30-875e-fb42-34cdaebb384e,0
d033f551-60ce-38c3-855c-84aa15f3c4bd,1
ef4f27a6-a2b7-906a-a77e-b5ebba7a33ac,1
c51611a2-efc1-3607-c783-e19e64fce27f,0
80ecd9f5-42eb-bbf2-0c5f-d8dfc83a02fc,0
53dce576-6716-25ce-144f-1090709b7a98,0
08e64e70-516d-514f-578e-dba5ff359af2,0
8bc8cc7a-a952-c42d-3a51-1839f28d455f,1
f5c0e34b-2d21-65fe-45da-0e95df0614c1,1
a1939be3-5b64-ca87-05e8-9d20e236c73e,0
26881457-ff69-aea3-d4ba-bcb8359c9361,1
64f993d6-21c5-9c2d-6cf4-44e8a77b67d5,1
171caea5-c00b-75e8-187b-4b241681ad2a,0
354e2c7d-8c47-50b0-6514-356dd540a805,0
24dc6698-6683-c4a6-9b06-73796ac515de,0
93261559-5c53-9dcb-8098-d4596062e73c,0
8ffcd411-16a0-35da-beb9-feb0acc7c941,1
5299922c-ec3e-9ac7-dbcd-8e53d34db80a,1
e6df894d-0ccd-c859-5075-b0df823d8829,1
cdea515b-4c59-4323-65cd-c2573c3a1f12,0
1f4abbb7-0b59-4b4c-f237-ad7945e7c401,1
1ba13e00-1594-1517-903e-e4b06dfeb348,1
68ea6db4-9600-f2a8-637d-39eea64a7528,0
535601cd-54f6-813a-b7e1-703fdd325536,0
d9f49ae9-0a05-e458-b162-54f9bb4c4fa5,0
b8925b98-8c6d-8cbf-f1cd-54e654b5768f,1
26c25bf1-7ad6-7ba9-7d78-d1d28d8a0d94,0
aceb4efb-c2f9-2661-4344-7b21ca61b303,0
0cd2d547-2ebf-477c-4fe4-68a86a46a053,0
2686a627-4549-8def-503f-97d427b7f9ea,1
328f63f8-b5b2-136f-4461-83bd1157d732,0
7658a6b7-6e5e-fb1e-857e-5c54c53f623d,0
e687edac-18c6-7876-ac33-78bdf0fd420b,1
4539fd29-d848-31a5-6887-a3fed5262e5f,1
fc0b5dcc-93da-753c-65e9-f6279d572146,1
6feaa29a-cf8f-b6bd-0a7b-bfd7368c605a,0
6206b217-cd21-a266-41e2-15435f630135,1
e64f1726-e751-3541-21f9-aaef0c44a0c1,0
57ad7a6b-086a-e4f8-bada-3ac688f0fedb,1
bc16346d-cded-b5ee-fe8f-aabc368ab759,0
2ec1c52a-0274-343e-7a2c-be719208701d,0
1cbdd1f8-8d39-ba75-89eb-524c248eedca,0
60b37fd5-e423-b060-ceda-a70396da4c7b,1
9681de8d-c12b-b818-7393-c9e71c48b262,1
7d40cd1f-ca9e-cec9-f5d7-9b73152ccdaf,0
2ee31f1e-e759-bb95-d24f-c7c8c99149e4,0
7104a631-88ad-3c5c-c1ec-d86bdb598ff9,1
225395ac-c700-610b-0bc5-3857b08d2046,0
2ee8f811-0808-4104-b483-9fd0b5c771fc,0
75ef01a6-1782-1588-0116-62a056beee80,0
b51d6d48-5ea6-b4a0-4206-7fbd5f9bc4d7,0
a34ec99a-0f60-3615-72ef-36c47baf6bb0,1
6299fbeb-6a00-cab3-baa9-42c450f3d205,1
d7537cf4-3d14-574c-238a-b7f418561ff7,0
ef5c9af1-b6b6-968a-9ba4-f9b604901cf4,1
ea760569-6949-91f6-fc8b-5b915ee1442c,0
d21b9b64-dad2-99ee-d3cc-1a10bd7e28c2,0
4221955d-1aa7-533e-1088-9358754e0770,1
3ae2e6d4-7380-6216-f26a-f777b92f8d38,1
5b910ca8-4630-ec74-80b7-1e4a58cb6a35,0
58d958ee-a7ac-da44-f1f4-9d83dd2d0a1f,1
df1f5a04-3fde-6e2b-ad30-f7df0cf51bec,1
a06a90a9-ce31-7a0d-8888-937c4ee17c0b,1
992529e6-b3d8-96de-93b8-a9dcc484bc0c,0
e2fd31eb-8429-351c-7cd2-d8b18a05fc8f,0
79608ea8-ba96-2458-e0a7-7a9e05c0bedf,1
f47ef1a3-90d0-9bb5-251f-f26dfc65570a,0
bf58cb7a-8f29-a9f3-7de6-89c85e374f5d,1
299e2f50-d138-c8ee-18e3-61ff7418077e,1
